gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm15385	chrX	70318185	70342551	0.678601	4	20.3539	0.642365	2.71067	3
Gm8666	chrX	70318185	70321550	0.744329	4	22.7216	0.642365	1.78368	2
Pls3	chrX	70637452	70738054	-0.324049	2	8.88597	0.883774	3.89294	4
Gm23320	chrX	70672878	70738054	-0.375004	1	8.19645	0.983948	1.92887	2
Oat-rs1	chrX	70728291	70768504	-0.481788	1	7.35636	0.662706	1.87422	2
Gm14715	chrX	70728291	70768504	-0.481788	1	7.35636	0.662706	1.87422	2
Gm14712	chrX	71121915	71180603	-0.245799	2	11.3618	0.964273	2.95072	3
Magea7-ps	chrX	71171696	71183249	-0.343559	1	8.2198	0.879231	1.92013	2
Gm14716	chrX	71438260	71562031	0.329191	2	11.1132	0.999675	1.85353	2
Gm5398	chrX	72075687	72531835	-0.306481	1	9.0034	0.846861	1.94859	2
Gm5757	chrX	72075687	72531835	-0.306481	1	9.0034	0.846861	1.94859	2
Gm14746	chrX	72496780	72614364	-0.219631	2	9.97182	0.855808	1.96769	2
Gm14748	chrX	72536378	72667393	-0.271236	2	11.6379	0.974114	1.95759	2
Gm8722	chrX	72536378	72667393	-0.271236	2	11.6379	0.974114	1.95759	2
Prkx	chrX	72536378	72667393	-0.271236	2	11.6379	0.974114	1.95759	2
Pbsn	chrX	72626194	72674639	-0.351787	1	10.5447	0.881204	1.9156	2
Gm8754	chrX	73193483	73205360	-0.471142	1	7.67112	0.77548	1.88234	2
Gm14752	chrX	73197645	73215312	0.286852	1	13.019	0.935964	2.83228	3
Prrg1	chrX	73277357	73423054	-0.433668	1	7.54113	0.97338	2.71783	3
Gm8757	chrX	73407305	73428402	-0.351146	1	8.47051	0.62862	1.94944	2
Gm8761	chrX	73440022	73585277	0.711072	3	21.5468	0.817843	1.79008	2
Gm8770	chrX	73590396	73621763	0.594145	3	19.2513	0.561486	1.76277	2
Gm5939	chrX	73628317	73729569	0.828369	4	25.6406	0.914316	1.44143	2
MGP_FVBNJ_G0009243	chrX	73711011	73734718	0.77492	4	23.1961	0.980725	1.45659	2
Gm6952	chrX	75065190	75114279	-0.27022	2	8.56706	0.946542	1.95588	2
MGP_FVBNJ_G0009815	chrX	77818234	77876756	0.212237	1	10.4496	0.965305	1.8668	2
Dmd	chrX	77968679	80233157	0.347272	3	13.1366	0.949421	45.2426	50
Gm14769	chrX	78987879	79094277	0.336856	2	13.8734	0.889134	1.92938	2
Gm14771	chrX	80188095	80323095	0.442862	3	15.2624	0.888099	1.87495	2
Gm16463	chrX	80188095	80323095	0.442862	3	15.2624	0.888099	1.87495	2
Fthl17a	chrX	80188095	80323095	0.442862	3	15.2624	0.888099	1.87495	2
Gk	chrX	80705760	80828566	0.85541	6	24.461	0.964676	1.76047	3
Tasl	chrX	80864193	80942113	-0.331965	1	8.75158	0.609045	1.95467	2
Gm14772	chrX	81026517	81135418	0.344113	2	13.5422	0.957318	1.80153	2
Samt3	chrX	81026517	81135418	0.344113	2	13.5422	0.957318	1.80153	2
Nr0b1	chrX	81144431	81247508	-0.333212	2	9.15283	0.884585	1.93812	2
Mageb4	chrX	81248413	81304907	-0.455099	1	8.60581	0.436352	2.88931	3
Gm8844	chrX	81324900	81498996	-0.574866	2	8.32117	0.916478	1.79737	2
Mageb8-ps	chrX	81324900	81498996	-0.574866	2	8.32117	0.916478	1.79737	2
Gm41	chrX	81324900	81498996	-0.574866	2	8.32117	0.916478	1.79737	2
Il1rapl1	chrX	81755151	83207786	0.367848	4	13.8214	0.348956	33.0112	36
Gm14775	chrX	81792673	81886692	-0.272489	1	8.41876	0.597051	1.97478	2
Gm14805	chrX	84413740	84448127	-0.411347	1	7.88883	0.578332	1.93637	2
Dcaf8l	chrX	84429983	84487562	-0.50053	1	8.30476	0.768872	1.89888	2
4932429P05Rik	chrX	84781096	84855566	-0.337747	2	7.79824	0.946364	1.9281	2
Gm14786	chrX	86347336	86388915	-0.371904	1	8.23115	0.971658	1.93137	2
Gm14787	chrX	86347336	86388915	-0.371904	1	8.23115	0.971658	1.93137	2
Gm8916	chrX	86347336	86388915	-0.371904	1	8.23115	0.971658	1.93137	2
Gm14785	chrX	86347336	86388915	-0.371904	1	8.23115	0.971658	1.93137	2
Gm14782	chrX	86347336	86388915	-0.371904	1	8.23115	0.971658	1.93137	2
Mageb2	chrX	86406484	86426551	-0.37369	1	10.9963	0.569478	2.89185	3
Gm14783	chrX	86425496	86438197	-0.657293	1	7.60922	0.963944	1.70119	2
Gm14784	chrX	87101154	87121221	-0.390486	1	8.72753	0.967357	1.87125	2
Gm4912	chrX	87180608	87197650	-0.366784	1	7.94897	0.800117	1.90644	2
Mageb18	chrX	87221992	87786275	0.236918	1	12.1077	0.935801	11.9764	13
Pcyt1b	chrX	88840182	88997759	-0.204972	2	10.6693	0.87567	1.97109	2
Pdk3	chrX	88840182	88997759	-0.204972	2	10.6693	0.87567	1.97109	2
Supt20-ps	chrX	89027929	89155853	-0.226051	2	10.5111	0.967357	1.96735	2
Gm15164	chrX	89027929	89155853	-0.226051	2	10.5111	0.967357	1.96735	2
AU015836	chrX	89027929	89155853	-0.226051	2	10.5111	0.967357	1.96735	2
Gm14790	chrX	89027929	89155853	-0.226051	2	10.5111	0.967357	1.96735	2
Gm15165	chrX	89100455	89190405	0.273658	2	13.7353	0.879772	1.91243	2
Gm6987	chrX	89100455	89190405	0.273658	2	13.7353	0.879772	1.91243	2
Gm371	chrX	90143516	90201930	-0.233643	2	9.72653	0.916983	1.97076	2
Arhgef9	chrX	90203439	90430588	0.277772	2	18.3148	0.609045	1.43858	2
Gm6092	chrX	90203439	90430588	0.277772	2	18.3148	0.609045	1.43858	2
Gm14807	chrX	90203439	90430588	0.277772	2	18.3148	0.609045	1.43858	2
Zc4h2	chrX	90788687	90899750	0.260077	4	16.967	0.860801	1.76859	2
Zc3h12b	chrX	90893275	91085280	0.2193	1	16.6732	0.965493	3.47579	4
Gpr165	chrX	91822345	91905565	-0.215159	2	9.55354	0.915105	1.97115	2
Gm16394	chrX	92006942	92080782	0.297967	4	17.7671	0.916983	1.73148	2
Gm9060	chrX	92179710	92267628	-0.249258	1	8.60964	0.98703	1.94201	2
Eda2r	chrX	92466988	92602140	-0.267471	1	9.11249	0.99127	2.93139	3
Gm26000	chrX	93866445	94194424	-0.252914	1	10.0234	0.794019	1.9696	2
Stard8	chrX	94092375	94827773	-0.208599	2	11.0366	0.878042	1.97745	2
Nalf2	chrX	94927362	95030325	-0.260604	2	9.3807	0.904687	1.95752	2
Eda	chrX	95100399	95690138	0.224882	3	13.0915	0.927466	5.23687	6
Gm14829	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Gm14828	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Mir676	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Awat2	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Otud6a	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Igbp1	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Dgat2l6	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Awat1	chrX	95411331	95690138	0.276252	2	12.2359	0.256417	1.45331	2
Tex11	chrX	95690211	96212481	0.498045	2	15.2542	0.471385	3.6131	4
Gm14842	chrX	96276310	96404090	-0.200566	2	10.664	0.924391	1.97884	2
Gm22472	chrX	96276310	96404090	-0.200566	2	10.664	0.924391	1.97884	2
Foxo4	chrX	96349992	96470968	-0.349475	2	11.0195	0.800117	1.93573	2
Gm614	chrX	96349992	96470968	-0.349475	2	11.0195	0.800117	1.93573	2
Gm20489	chrX	96349992	96470968	-0.349475	2	11.0195	0.800117	1.93573	2
Il2rg	chrX	96349992	96470968	-0.349475	2	11.0195	0.800117	1.93573	2
Med12	chrX	96349992	96470968	-0.349475	2	11.0195	0.800117	1.93573	2
Gm21986	chrX	96349992	96470968	-0.349475	2	11.0195	0.800117	1.93573	2
Nlgn3	chrX	96349992	96470968	-0.349475	2	11.0195	0.800117	1.93573	2
Gm6184	chrX	96622459	96695676	-0.547828	2	7.78772	0.809276	1.89279	2
Taf1	chrX	96622459	96824654	-0.258487	2	10.2271	0.809276	3.86914	4
Marcksl1-ps5	chrX	96804984	96825164	-0.259701	3	11.6473	0.878042	1.88842	2
Cxcr3	chrX	96832341	96903174	-0.201251	2	10.3093	0.979296	1.97005	2
Cited1	chrX	97370796	97685166	-0.221409	2	14.0102	0.915226	2.97066	3
Gm14858	chrX	97370796	97702139	-0.236435	2	13.1439	0.915226	4.94802	5
MGP_FVBNJ_G0009252	chrX	97370796	97685166	-0.221409	2	14.0102	0.915226	2.97066	3
Hdac8	chrX	97370796	97702139	-0.236435	2	13.1439	0.915226	4.94802	5
Phka1	chrX	97461986	97806755	-0.23093	2	11.6532	0.996162	6.73687	7
Gm9109	chrX	97747566	97806755	-0.438828	1	9.33063	0.852845	1.80015	2
Gm14840	chrX	97747566	97806755	-0.438828	1	9.33063	0.852845	1.80015	2
Gm9126	chrX	97851358	97945086	0.233997	0	10.9124	0.916983	7.42016	9
Gm9119	chrX	97851358	97945086	0.233997	0	10.9124	0.916983	7.42016	9
Dmrtc1a	chrX	98024481	98066958	-0.301409	1	9.68688	0.929511	1.94148	2
Gm9112	chrX	98024481	98066958	-0.301409	1	9.68688	0.929511	1.94148	2
1700011M02Rik	chrX	98024481	98066958	-0.301409	1	9.68688	0.929511	1.94148	2
Gm14841	chrX	98114623	98138305	-0.52689	2	8.11922	0.92972	1.93634	2
Gm14847	chrX	98352148	98423140	-0.241764	1	12.6294	0.913206	1.96757	2
Gm19200	chrX	98368644	98423975	-0.257788	2	11.7979	0.891177	2.91838	3
Gm22266	chrX	99192536	99252183	0.309661	2	18.4622	0.967357	1.64418	2
MGP_FVBNJ_G0009256	chrX	99192536	99252183	0.309661	2	18.4622	0.967357	1.64418	2
Gm22430	chrX	99749120	99792814	-0.232595	2	9.8789	0.779841	1.97145	2
Gm14822	chrX	99903751	99929922	0.387925	4	17.563	0.892717	2.66572	3
1700121L16Rik	chrX	99977160	100062166	-0.35695	1	9.87303	0.933155	1.92033	2
Gm6292	chrX	100297973	100521252	-0.246273	1	9.29195	0.974114	1.96033	2
Sms-ps	chrX	100297973	100521252	-0.246273	1	9.29195	0.974114	1.96033	2
Gm14824	chrX	100482382	100651153	-0.548208	2	8.18353	0.846834	1.88984	2
Mir384	chrX	100482382	100651153	-0.548208	2	8.18353	0.846834	1.88984	2
5330434G04Rik	chrX	100482382	100651153	-0.548208	2	8.18353	0.846834	1.88984	2
Atrx	chrX	101072473	101309188	-0.426217	1	8.258	0.800117	1.89325	2
Pgk1	chrX	101310552	101399673	-0.262445	2	9.66277	0.957318	2.87193	3
Taf9b	chrX	101349586	101399673	-0.317102	2	9.16333	0.978406	1.88121	2
Gm14857	chrX	101459360	101486680	0.220065	1	18.9033	0.904687	1.49742	2
Gm5133	chrX	101487201	101545703	0.590841	4	14.9972	0.985735	1.72115	2
Gm6325	chrX	101607487	101735948	-0.497771	1	7.67587	0.967357	5.50679	6
Fndc3c1	chrX	101624143	101735948	-0.501538	1	7.94064	0.871719	2.71973	3
Gm5127	chrX	101910755	102019123	0.300502	5	14.8508	0.987354	2.44327	3
Tent5d	chrX	103086602	103214274	0.240266	3	12.22	0.711993	4.80155	5
Gm14849	chrX	103319651	103393800	-0.490109	1	10.4175	0.530639	2.8557	3
Gm14886	chrX	105837244	105865967	0.379754	2	11.4785	0.936706	1.92588	2
Gm10112	chrX	106435014	106452877	0.291069	2	17.2904	0.977008	1.5755	2
Rps6ka6	chrX	106529100	106716773	0.74063	4	15.1561	0.144172	1.85376	2
Hdx	chrX	106716235	106831878	0.578875	3	18.7924	0.94616	1.87189	2
Zfp711	chrX	107741802	107810220	0.270755	2	12.5305	0.987354	3.85951	4
Pof1b	chrX	107778616	107883006	0.52005	3	14.8031	0.871393	5.54032	6
Gm14922	chrX	107939463	108066786	0.457413	3	18.2153	0.994369	1.76756	2
Gm14923	chrX	107939463	108066786	0.457413	3	18.2153	0.994369	1.76756	2
Gm6427	chrX	107939463	108066786	0.457413	3	18.2153	0.994369	1.76756	2
Chm	chrX	108348927	108421174	0.551213	3	14.9857	0.967317	1.86722	2
Gm4915	chrX	109179645	109211251	-0.524119	1	7.00246	0.973268	1.84428	2
Gm14896	chrX	109179645	109211251	-0.524119	1	7.00246	0.973268	1.84428	2
Klhl4	chrX	109687611	109792580	0.490037	3	11.6379	0.895877	2.81687	3
Gm5942	chrX	109959368	109967009	0.750252	4	19.3835	0.9155	1.67827	2
Gm14897	chrX	110022237	110110571	-0.251551	2	11.6699	0.944376	1.97119	2
Ube2dnl1	chrX	110064291	110175701	-0.293105	1	10.4544	0.689276	2.9551	3
Ube2dnl2	chrX	110064291	110175701	-0.293105	1	10.4544	0.689276	2.9551	3
4930555B12Rik	chrX	110064291	110175701	-0.293105	1	10.4544	0.689276	2.9551	3
Gm14905	chrX	110464789	110527182	-0.428807	1	8.72813	0.801343	1.91952	2
MGP_FVBNJ_G0038095	chrX	110546719	110586895	0.287743	2	16.2381	0.967357	1.66641	2
Gm27414	chrX	110546719	110586895	0.287743	2	16.2381	0.967357	1.66641	2
Gm6461	chrX	110609644	110692833	-0.365278	2	9.85938	0.9184	1.94232	2
Gm14903	chrX	110746172	110806879	0.753164	3	16.776	0.718489	1.30249	2
Gm14904	chrX	111389772	111398784	-0.598952	1	8.61958	0.317214	1.85407	2
H2ab1	chrX	111389772	111398784	-0.598952	1	8.61958	0.317214	1.85407	2
Gm24624	chrX	111529053	111651799	0.244392	2	17.2823	0.606214	1.46159	2
MGP_FVBNJ_G0039357	chrX	111921658	112026320	-0.361778	1	7.70382	0.57195	1.93266	2
Gm14911	chrX	112806706	112843470	-0.376026	1	7.70878	0.472187	1.89673	2
Gm26182	chrX	114635618	114684011	-0.307235	1	7.93776	0.929511	1.93428	2
Gm16420	chrX	115247871	115311329	-0.592649	1	6.1679	0.440569	1.86917	2
Pcdh11x	chrX	115421029	116142130	0.312275	1	12.0039	0.953303	27.9899	30
Gm14930	chrX	115569637	115620453	-0.304772	2	7.8806	0.971658	1.92991	2
Gm4992	chrX	117054556	117148929	0.224705	1	13.8385	0.646477	1.8859	2
Gm24846	chrX	117054556	117148929	0.224705	1	13.8385	0.646477	1.8859	2
MGP_FVBNJ_G0038098	chrX	117054556	117148929	0.224705	1	13.8385	0.646477	1.8859	2
Gm382	chrX	122198313	122323157	-0.22207	6	12.3061	0.967357	2.01908	3
Gm5403	chrX	123249330	123287293	0.417869	3	9.57916	0.984879	1.84723	2
Mdm4-ps	chrX	123458097	123469817	0.573091	3	20.4611	0.329832	2.84403	3
Diaph2	chrX	125055685	125738100	0.393725	3	14.5657	0.930614	8.45347	9
Gm14979	chrX	128420918	128481028	-0.356834	2	9.83393	0.929925	1.94005	2
Tspan6	chrX	129107309	129314467	-0.217171	2	9.74535	0.944376	1.96454	2
4930570D08Rik	chrX	129107309	129314467	-0.217171	2	9.74535	0.944376	1.96454	2
Trmt2b	chrX	129452858	129736290	-0.259125	2	10.1473	0.190402	1.9823	2
Tmem35a	chrX	129452858	129736290	-0.259125	2	10.1473	0.190402	1.9823	2
Cenpi	chrX	129452858	129736290	-0.259125	2	10.1473	0.190402	1.9823	2
Drp2	chrX	129609776	129753228	-0.275079	1	9.76728	0.599648	1.97271	2
Taf7l	chrX	129609776	129753228	-0.275079	1	9.76728	0.599648	1.97271	2
Gm15378	chrX	129609776	129753228	-0.275079	1	9.76728	0.599648	1.97271	2
Gm23124	chrX	129609776	129753228	-0.275079	1	9.76728	0.599648	1.97271	2
Timm8a1	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Btk	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Gm15154	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Rpl36a	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Gm7857	chrX	129919598	129994698	-0.257398	1	9.84265	0.522541	1.97401	2
B230119M05Rik	chrX	129919598	129994698	-0.257398	1	9.84265	0.522541	1.97401	2
Armcx4	chrX	129919598	129994698	-0.257398	1	9.84265	0.522541	1.97401	2
Armcx1	chrX	129919598	129994698	-0.257398	1	9.84265	0.522541	1.97401	2
Gm10344	chrX	129982121	130010631	0.369493	2	15.6781	0.880411	1.84896	2
Armcx2	chrX	130013507	130148974	0.506921	3	13.755	0.860655	1.8966	2
Gm6215	chrX	130668186	130673762	-0.942802	1	4.56868	0.949567	3.31993	4
Gm7905	chrX	130668186	130673762	-0.942802	1	4.56868	0.949567	3.31993	4
Tcp11x2	chrX	130921464	131105540	0.56019	4	18.0184	0.883774	1.72923	2
Bex1	chrX	131499216	131569607	0.490442	3	15.0808	0.980725	1.85814	2
Tceal7	chrX	131499216	131569607	0.490442	3	15.0808	0.980725	1.85814	2
MGP_FVBNJ_G0036544	chrX	131560761	131575882	0.508413	3	12.7789	0.802377	1.85883	2
Kir3dl2	chrX	131649453	131839045	0.371757	5	13.9624	0.776165	7.17499	9
Morf4l2	chrX	132050314	132234367	0.345486	3	13.6523	0.663526	1.94861	2
BC065397	chrX	132050314	132234367	0.345486	3	13.6523	0.663526	1.94861	2
Glra4	chrX	132050314	132234367	0.345486	3	13.6523	0.663526	1.94861	2
Gm15009	chrX	132050314	132234367	0.345486	3	13.6523	0.663526	1.94861	2
Plp1	chrX	132050314	132234367	0.345486	3	13.6523	0.663526	1.94861	2
Rab9b	chrX	132050314	132234367	0.345486	3	13.6523	0.663526	1.94861	2
Gm15026	chrX	132050314	132234367	0.345486	3	13.6523	0.663526	1.94861	2
Gm15025	chrX	132230040	132237295	0.536917	3	15.4498	0.883316	1.75195	2
H2bw2	chrX	132239298	132297234	-0.485981	1	11.0192	0.689499	1.89649	2
Tmsb15l	chrX	132295169	132435111	-0.463477	1	7.91503	0.978044	4.63632	5
Tmsb15b1	chrX	132299078	132435111	-0.331178	1	8.65817	0.774438	2.78076	3
Gm15041	chrX	132467513	132654433	-0.292831	1	11.4141	0.9184	1.94426	2
Tex13a	chrX	133497111	133574053	-0.224693	2	8.9452	0.918742	1.96863	2
MGP_FVBNJ_G0038103	chrX	133600755	133602431	0.586193	3	10.2011	0.935842	1.74261	2
Gm15001	chrX	133997589	134062176	0.610692	3	15.6474	0.957318	1.78066	2
Mir3475	chrX	135582546	135750245	-0.215981	2	10.6532	0.855814	1.98128	2
Frmpd3	chrX	135631930	135795718	-0.204955	2	10.6261	0.637127	1.98209	2
Gm8097	chrX	135631930	135795718	-0.204955	2	10.6261	0.637127	1.98209	2
Prps1	chrX	135750968	135795940	-0.387684	2	9.60168	0.902688	1.84768	2
Mid2	chrX	135903301	136081507	0.327864	2	15.7423	0.865734	5.5859	6
Eif2c5	chrX	136081572	136169221	-0.356947	2	8.66645	0.975641	1.84708	2
Gm6088	chrX	136081572	136169221	-0.356947	2	8.66645	0.975641	1.84708	2
Tex13b	chrX	136081572	136169221	-0.356947	2	8.66645	0.975641	1.84708	2
Gm7091	chrX	136081572	136169221	-0.356947	2	8.66645	0.975641	1.84708	2
Col4a6	chrX	136345661	136728941	0.321129	2	14.5594	0.67955	2.80855	3
Col4a5	chrX	136728205	136885503	0.383597	4	12.7757	0.91466	4.47775	5
Gm6373	chrX	137227440	137402205	0.301314	2	10.204	0.97546	1.87288	2
Gucy2f	chrX	137227440	137402205	0.301314	2	10.204	0.97546	1.87288	2
Tmem164	chrX	137912232	138265148	-0.218049	2	10.6217	0.797711	1.97856	2
Mir652	chrX	137912232	138265148	-0.218049	2	10.6217	0.797711	1.97856	2
Pou5f1-rs13	chrX	137912232	138265148	-0.218049	2	10.6217	0.797711	1.97856	2
Ammecr1	chrX	137912232	138265148	-0.218049	2	10.6217	0.797711	1.97856	2
Chrdl1	chrX	138422005	139113034	-0.244404	2	9.3544	0.822124	4.86349	5
Pak3	chrX	138955058	139146865	-0.243654	2	11.7236	0.821615	1.97031	2
Capn6	chrX	138955058	139146865	-0.243654	2	11.7236	0.821615	1.97031	2
MGP_FVBNJ_G0009271	chrX	138955058	139146865	-0.243654	2	11.7236	0.821615	1.97031	2
Dcx	chrX	138955058	139146865	-0.243654	2	11.7236	0.821615	1.97031	2
Gm2214	chrX	139487306	139522712	0.20793	1	11.4605	0.878286	1.62469	2
Trpc5os	chrX	139522868	139760686	-0.225723	2	10.908	0.998129	3.94289	4
Gm15071	chrX	139630417	139760686	-0.241713	1	9.10824	0.92273	1.9578	2
Rtl4	chrX	139893796	140299465	-0.442102	2	8.80983	0.883774	7.59955	8
MGP_FVBNJ_G0009272	chrX	140188835	140214876	-1.10847	1	6.3186	0.0400088	1.87711	2
Gm15073	chrX	140368360	140432250	-0.24348	1	11.3538	0.982205	1.95975	2
Lhfpl1	chrX	140493849	140832221	-0.391649	2	10.0218	0.741415	1.93028	2
Amot	chrX	140493849	140832221	-0.391649	2	10.0218	0.741415	1.93028	2
Gm5644	chrX	140493849	140832221	-0.391649	2	10.0218	0.741415	1.93028	2
Gm6446	chrX	140937607	141011390	-0.872443	1	5.2068	0.81303	1.86619	2
Gm15057	chrX	141114561	141240991	-0.468985	2	7.29005	0.817843	1.92663	2
Gm6447	chrX	141114561	141240991	-0.468985	2	7.29005	0.817843	1.92663	2
Gm15076	chrX	141644468	141710676	-0.267593	1	8.31048	0.942418	1.94619	2
Htr2c	chrX	142105422	142450431	0.375546	1	13.7166	0.688112	9.55602	10
Lrch2	chrX	142653509	142834626	0.202726	2	15.2422	0.967336	1.76781	2
Tmem29	chrX	145575999	145696713	-0.237429	2	9.72729	0.98229	2.95454	3
3110067C02Rik	chrX	145620757	145696713	-0.269913	1	9.3896	0.773398	1.96728	2
Pfkfb1	chrX	145786752	145884100	-0.247483	2	11.7167	0.977919	1.96339	2
Tro	chrX	145786752	145884100	-0.247483	2	11.7167	0.977919	1.96339	2
Maged2	chrX	145967589	146005792	-0.320439	2	9.70513	0.985735	1.89858	2
Gm24907	chrX	145967589	146005792	-0.320439	2	9.70513	0.985735	1.89858	2
Gm8424	chrX	146029048	146086084	-0.251495	3	14.8911	0.884328	1.43293	2
Gnl3l	chrX	146167872	146199509	0.351602	5	11.7495	0.390993	1.78503	2
Wnk3	chrX	146414942	146554010	-0.252507	2	9.4571	0.977095	1.9594	2
Gm26441	chrX	146414942	146554010	-0.252507	2	9.4571	0.977095	1.9594	2
A230072E10Rik	chrX	146414942	146647332	-0.223998	2	9.74661	0.977095	2.95217	3
Fam120c	chrX	146497650	146688823	-0.235775	1	11.5932	0.869758	2.95684	3
Iqsec2	chrX	147286299	147481616	0.261257	2	18.9422	0.993792	1.89016	2
Tspyl2	chrX	147483322	147543070	0.219631	2	13.4702	0.734655	1.93369	2
Gpr173	chrX	147483322	147543070	0.219631	2	13.4702	0.734655	1.93369	2
Gm5396	chrX	148281042	148511707	-0.229503	2	13.3886	0.936196	2.96454	3
Foxr2	chrX	148281042	148511707	-0.229503	2	13.3886	0.936196	2.96454	3
Rragb	chrX	148281042	148511707	-0.229503	2	13.3886	0.936196	2.96454	3
Gm15147	chrX	149356203	149460433	-0.259909	1	11.7512	0.865246	1.9694	2
Gm8577	chrX	149999861	150160988	-0.321811	1	9.92967	0.929925	4.80687	5
Magea6	chrX	150324700	150551918	0.271534	4	13.4238	0.71039	1.79518	2
Acot9	chrX	150511338	150702321	-0.236451	1	9.54272	0.929511	1.95748	2
Gm650	chrX	150585258	150719383	-0.206416	2	9.67989	0.950866	1.96915	2
Prdx4	chrX	150585258	150719383	-0.206416	2	9.67989	0.950866	1.96915	2
Gm7312	chrX	151939593	152039293	0.708837	4	19.3069	0.924468	1.66934	2
Gm15162	chrX	152044920	152091171	0.445162	3	15.2911	0.904433	1.8655	2
MGP_FVBNJ_G0038113	chrX	152329912	152379339	-0.399095	2	9.63202	0.935801	1.90067	2
Gm15172	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Gm1947	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Gm24281	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Sms	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Mbtps2	chrX	152807999	153037148	-0.239216	2	9.80925	0.893278	1.96976	2
Gm6568	chrX	152807999	153037148	-0.239216	2	9.80925	0.893278	1.96976	2
Yy2	chrX	152807999	153037148	-0.239216	2	9.80925	0.893278	1.96976	2
Gm15176	chrX	152807999	153037148	-0.239216	2	9.80925	0.893278	1.96976	2
Gm15175	chrX	152807999	153037148	-0.239216	2	9.80925	0.893278	1.96976	2
Gm15173	chrX	152807999	153037148	-0.239216	2	9.80925	0.893278	1.96976	2
Gm15169	chrX	153018511	153142156	0.337402	2	15.5523	0.838302	2.81745	3
Cnksr2	chrX	153141895	153492838	0.475616	4	13.938	0.808042	10.3059	11
Gm8662	chrX	153534635	153658884	0.224215	5	18.1297	0.960985	1.51139	2
Gm15177	chrX	153534635	153658884	0.224215	5	18.1297	0.960985	1.51139	2
Gm22522	chrX	153642955	153697074	-0.228894	1	9.18134	0.800117	1.96766	2
Gm15185	chrX	154299948	154518810	0.348715	2	15.7661	0.983948	1.8731	2
Gm15188	chrX	154299948	154518810	0.348715	2	15.7661	0.983948	1.8731	2
Gm15189	chrX	154299948	154518810	0.348715	2	15.7661	0.983948	1.8731	2
Rps6ka3	chrX	154642678	154667313	0.867266	4	14.3013	0.587179	1.78592	2
Eif1ax	chrX	154666903	154686641	0.654217	4	14.3252	0.458169	1.84398	2
Map7d2	chrX	154741779	154893637	0.447713	3	13.6265	0.887151	2.82481	3
Sh3kbp1	chrX	154949392	155266725	0.212803	2	12.8085	0.892745	1.88346	2
Map3k15	chrX	155266369	155427127	0.683831	3	18.92	0.919743	3.44245	4
Pdha1	chrX	155351312	155427127	0.805079	4	24.2392	0.967317	1.62949	2
Adgrg2	chrX	155748304	156324781	0.400988	3	15.0906	0.950514	2.81492	3
Gm15241	chrX	155748539	156324781	0.297664	2	15.1019	0.944376	1.91258	2
Phka2	chrX	155748539	156324781	0.297664	2	15.1019	0.944376	1.91258	2
Gm15243	chrX	155748539	156324781	0.297664	2	15.1019	0.944376	1.91258	2
Scml2	chrX	156507764	156586399	0.401143	4	12.8113	0.68592	2.79699	3
MGP_FVBNJ_G0007514	chrX	156549837	156614851	-0.214646	2	9.68394	0.92563	1.97697	2
Prkaca-ps1	chrX	156712853	156859643	0.233941	1	18.846	0.606192	1.89397	2
Nhs	chrX	157226855	157592270	0.34696	4	14.3104	0.162768	1.90946	2
MGP_FVBNJ_G0009838	chrX	157558484	157653391	-0.237839	2	11.5552	0.788927	2.96496	3
Syap1	chrX	158138189	158190727	-0.266899	2	9.53428	0.903933	1.94587	2
Gm15209	chrX	158171682	158305946	-0.244266	1	9.66591	0.983948	1.95269	2
Ctps2	chrX	158171682	158451270	-0.221003	1	9.9315	0.983948	3.92162	4
Rnf138rt1	chrX	158986082	159285475	0.200357	2	13.3041	0.725883	1.93572	2
Gm15213	chrX	158986082	159285475	0.200357	2	13.3041	0.725883	1.93572	2
Ap1s2	chrX	158986082	159285475	0.200357	2	13.3041	0.725883	1.93572	2
Zrsr2	chrX	158986082	159285475	0.200357	2	13.3041	0.725883	1.93572	2
Car5b	chrX	159284451	159613534	0.706799	3	15.2464	0.532141	1.86273	2
Pir	chrX	159613029	159736448	0.296602	4	12.42	0.482665	1.91163	2
Gemin8	chrX	161423185	161821232	0.543194	3	14.817	0.953797	1.7586	2
Egfl6	chrX	161820239	161870471	0.499159	3	17.9742	0.98229	1.86102	2
